"Currency","Date","Rate"
"USD",2020-10-02,"3.1988"
"USD",2020-10-03,"3.1975"
"USD",2020-10-04,"3.1975"
"USD",2020-10-05,"3.1975"
"USD",2020-10-06,"3.2017"
"USD",2020-10-07,"3.2209"
"USD",2020-10-08,"3.2170"
"USD",2020-10-09,"3.2233"
"USD",2020-10-10,"3.2172"
"USD",2020-10-11,"3.2172"
"USD",2020-10-12,"3.2172"
"USD",2020-10-13,"3.2197"
"USD",2020-10-14,"3.2209"
"USD",2020-10-15,"3.2209"
"USD",2020-10-16,"3.2249"
"USD",2020-10-17,"3.2186"
"USD",2020-10-18,"3.2186"
"USD",2020-10-19,"3.2186"
"USD",2020-10-20,"3.2117"
"USD",2020-10-21,"3.2222"
"USD",2020-10-22,"3.2274"
"USD",2020-10-23,"3.2181"
"USD",2020-10-24,"3.2202"
"USD",2020-10-25,"3.2202"
"USD",2020-10-26,"3.2202"
"USD",2020-10-27,"3.2285"
"USD",2020-10-28,"3.2242"
"USD",2020-10-29,"3.2345"
"USD",2020-10-30,"3.2338"
"USD",2020-10-31,"3.2327"
"USD",2020-11-01,"3.2327"
"USD",2020-11-02,"3.2327"
"USD",2020-11-03,"3.2438"
"USD",2020-11-04,"3.2988"
"USD",2020-11-05,"3.3409"
"USD",2020-11-06,"3.40"
"USD",2020-11-07,"3.3613"
"USD",2020-11-08,"3.3613"
"USD",2020-11-09,"3.3613"
"USD",2020-11-10,"3.3308"
"USD",2020-11-11,"3.3186"
"USD",2020-11-12,"3.2863"
"USD",2020-11-13,"3.2914"
"USD",2020-11-14,"3.2951"
"USD",2020-11-15,"3.2951"
"USD",2020-11-16,"3.2951"
"USD",2020-11-17,"3.3004"
"USD",2020-11-18,"3.3021"
"USD",2020-11-19,"3.2919"
"USD",2020-11-20,"3.2948"
"USD",2020-11-21,"3.3073"
"USD",2020-11-22,"3.3073"
"USD",2020-11-23,"3.3073"
"USD",2020-11-24,"3.3073"
"USD",2020-11-25,"3.3193"
"USD",2020-11-26,"3.3138"
"USD",2020-11-27,"3.3137"
"USD",2020-11-28,"3.3164"
"USD",2020-11-29,"3.3164"
"USD",2020-11-30,"3.3164"
"USD",2020-12-01,"3.3253"
"USD",2020-12-02,"3.3185"
"USD",2020-12-03,"3.3189"
"USD",2020-12-04,"3.3119"
"USD",2020-12-05,"3.3115"
"USD",2020-12-06,"3.3115"
"USD",2020-12-07,"3.3115"
"USD",2020-12-08,"3.2910"
"USD",2020-12-09,"3.27"
"USD",2020-12-10,"3.2812"
"USD",2020-12-11,"3.2838"
"USD",2020-12-12,"3.2870"
"USD",2020-12-13,"3.2870"
"USD",2020-12-14,"3.2870"
"USD",2020-12-15,"3.2889"
"USD",2020-12-16,"3.2905"
"USD",2020-12-17,"3.2811"
"USD",2020-12-18,"3.2846"
"USD",2020-12-19,"3.2747"
"USD",2020-12-20,"3.2747"
"USD",2020-12-21,"3.2747"
"USD",2020-12-22,"3.2660"
"USD",2020-12-23,"3.2684"
"USD",2020-12-24,"3.2704"
"USD",2020-12-25,"3.2703"
"USD",2020-12-26,"3.2699"
"USD",2020-12-27,"3.2699"
"USD",2020-12-28,"3.2699"
"USD",2020-12-29,"3.2716"
"USD",2020-12-30,"3.2795"
"USD",2020-12-31,"3.2766"
"USD",2021-01-01,"3.2766"
"USD",2021-01-02,"3.2766"
"USD",2021-01-03,"3.2766"
"USD",2021-01-04,"3.2766"
"USD",2021-01-05,"3.3028"
"USD",2021-01-06,"3.3074"
"USD",2021-01-07,"3.3001"
"USD",2021-01-08,"3.3001"
"USD",2021-01-09,"3.3035"
"USD",2021-01-10,"3.3035"
"USD",2021-01-11,"3.3035"
"USD",2021-01-12,"3.3012"
"USD",2021-01-13,"3.2888"
"USD",2021-01-14,"3.2909"
"USD",2021-01-15,"3.2935"
"USD",2021-01-16,"3.2987"
"USD",2021-01-17,"3.2987"
"USD",2021-01-18,"3.2987"
"USD",2021-01-19,"3.2994"
"USD",2021-01-20,"3.2994"
"USD",2021-01-21,"3.2982"
"USD",2021-01-22,"3.3010"
"USD",2021-01-23,"3.3044"
"USD",2021-01-24,"3.3044"
"USD",2021-01-25,"3.3044"
"USD",2021-01-26,"3.3043"
"USD",2021-01-27,"3.3011"
"USD",2021-01-28,"3.2969"
"USD",2021-01-29,"3.2995"
"USD",2021-01-30,"3.3026"
"USD",2021-01-31,"3.3026"
"USD",2021-02-01,"3.3026"
"USD",2021-02-02,"3.3048"
"USD",2021-02-03,"3.3072"
"USD",2021-02-04,"3.3140"
"USD",2021-02-05,"3.3174"
"USD",2021-02-06,"3.3215"
"USD",2021-02-07,"3.3215"
"USD",2021-02-08,"3.3215"
"USD",2021-02-09,"3.3190"
"USD",2021-02-10,"3.3161"
"USD",2021-02-11,"3.3112"
"USD",2021-02-12,"3.2950"
"USD",2021-02-13,"3.2888"
"USD",2021-02-14,"3.2888"
"USD",2021-02-15,"3.2888"
"USD",2021-02-16,"3.2898"
"USD",2021-02-17,"3.2985"
"USD",2021-02-18,"3.3044"
"USD",2021-02-19,"3.3021"
"USD",2021-02-20,"3.3069"
"USD",2021-02-21,"3.3069"
"USD",2021-02-22,"3.3069"
"USD",2021-02-23,"3.3084"
"USD",2021-02-24,"3.3169"
"USD",2021-02-25,"3.3198"
"USD",2021-02-26,"3.3265"
"USD",2021-02-27,"3.3255"
"USD",2021-02-28,"3.3255"
"USD",2021-03-01,"3.3255"
"USD",2021-03-02,"3.3268"
"USD",2021-03-03,"3.3252"
"USD",2021-03-04,"3.3252"
"USD",2021-03-05,"3.3190"
"USD",2021-03-06,"3.3202"
"USD",2021-03-07,"3.3202"
"USD",2021-03-08,"3.3202"
"USD",2021-03-09,"3.3202"
"USD",2021-03-10,"3.3242"
"USD",2021-03-11,"3.3238"
"USD",2021-03-12,"3.3241"
"USD",2021-03-13,"3.3232"
"USD",2021-03-14,"3.3232"
"USD",2021-03-15,"3.3232"
"USD",2021-03-16,"3.3204"
"USD",2021-03-17,"3.3205"
"USD",2021-03-18,"3.3252"
"USD",2021-03-19,"3.3298"
"USD",2021-03-20,"3.3326"
"USD",2021-03-21,"3.3326"
"USD",2021-03-22,"3.3326"
"USD",2021-03-23,"3.3299"
"USD",2021-03-24,"3.3343"
"USD",2021-03-25,"3.3413"
"USD",2021-03-26,"3.3473"
"USD",2021-03-27,"3.3718"
"USD",2021-03-28,"3.3718"
"USD",2021-03-29,"3.3718"
"USD",2021-03-30,"3.3846"
"USD",2021-03-31,"3.4118"
"USD",2021-04-01,"3.4464"
"USD",2021-04-02,"3.4410"
"USD",2021-04-03,"3.4343"
"USD",2021-04-04,"3.4343"
"USD",2021-04-05,"3.4343"
"USD",2021-04-06,"3.4173"
"USD",2021-04-07,"3.4069"
"USD",2021-04-08,"3.4134"
"USD",2021-04-09,"3.4260"
"USD",2021-04-10,"3.4260"
"USD",2021-04-11,"3.4260"
"USD",2021-04-12,"3.4260"
"USD",2021-04-13,"3.4232"
"USD",2021-04-14,"3.4235"
"USD",2021-04-15,"3.4432"
"USD",2021-04-16,"3.4363"
"USD",2021-04-17,"3.4363"
"USD",2021-04-18,"3.4363"
"USD",2021-04-19,"3.4363"
"USD",2021-04-20,"3.4359"
"USD",2021-04-21,"3.4499"
"USD",2021-04-22,"3.4521"
"USD",2021-04-23,"3.4462"
"USD",2021-04-24,"3.4464"
"USD",2021-04-25,"3.4464"
"USD",2021-04-26,"3.4464"
"USD",2021-04-27,"3.4534"
"USD",2021-04-28,"3.4548"
"USD",2021-04-29,"3.4529"
"USD",2021-04-30,"3.4503"
"USD",2021-05-01,"3.4503"
"USD",2021-05-02,"3.4503"
"USD",2021-05-03,"3.4503"
"USD",2021-05-04,"3.4503"
"USD",2021-05-05,"3.4398"
"USD",2021-05-06,"3.4399"
"USD",2021-05-07,"3.4430"
"USD",2021-05-08,"3.4324"
"USD",2021-05-09,"3.4324"
"USD",2021-05-10,"3.4324"
"USD",2021-05-11,"3.4174"
"USD",2021-05-12,"3.4271"
"USD",2021-05-13,"3.4271"
"USD",2021-05-14,"3.4283"
"USD",2021-05-15,"3.4186"
"USD",2021-05-16,"3.4186"
"USD",2021-05-17,"3.4186"
"USD",2021-05-18,"3.3979"
"USD",2021-05-19,"3.3899"
"USD",2021-05-20,"3.3770"
"USD",2021-05-21,"3.3537"
"USD",2021-05-22,"3.3056"
"USD",2021-05-23,"3.3056"
"USD",2021-05-24,"3.3056"
"USD",2021-05-25,"3.3126"
"USD",2021-05-26,"3.2993"
"USD",2021-05-27,"3.2993"
"USD",2021-05-28,"3.2635"
"USD",2021-05-29,"3.2779"
"USD",2021-05-30,"3.2779"
"USD",2021-05-31,"3.2779"
"USD",2021-06-01,"3.2688"
"USD",2021-06-02,"3.2547"
"USD",2021-06-03,"3.2228"
"USD",2021-06-04,"3.1524"
"USD",2021-06-05,"3.0791"
"USD",2021-06-06,"3.0791"
"USD",2021-06-07,"3.0791"
"USD",2021-06-08,"3.1569"
"USD",2021-06-09,"3.1471"
"USD",2021-06-10,"3.1387"
"USD",2021-06-11,"3.1613"
"USD",2021-06-12,"3.1701"
"USD",2021-06-13,"3.1701"
"USD",2021-06-14,"3.1701"
"USD",2021-06-15,"3.2040"
"USD",2021-06-16,"3.1751"
"USD",2021-06-17,"3.1657"
"USD",2021-06-18,"3.1587"
"USD",2021-06-19,"3.1681"
"USD",2021-06-20,"3.1681"
"USD",2021-06-21,"3.1681"
"USD",2021-06-22,"3.1653"
"USD",2021-06-23,"3.1566"
"USD",2021-06-24,"3.1549"
"USD",2021-06-25,"3.1470"
"USD",2021-06-26,"3.1489"
"USD",2021-06-27,"3.1489"
"USD",2021-06-28,"3.1489"
"USD",2021-06-29,"3.1579"
"USD",2021-06-30,"3.1603"
"USD",2021-07-01,"3.1659"
"USD",2021-07-02,"3.1619"
"USD",2021-07-03,"3.1593"
"USD",2021-07-04,"3.1593"
"USD",2021-07-05,"3.1593"
"USD",2021-07-06,"3.1518"
"USD",2021-07-07,"3.1478"
"USD",2021-07-08,"3.1370"
"USD",2021-07-09,"3.1446"
"USD",2021-07-10,"3.1455"
"USD",2021-07-11,"3.1455"
"USD",2021-07-12,"3.1455"
"USD",2021-07-13,"3.1429"
"USD",2021-07-14,"3.1404"
"USD",2021-07-15,"3.1430"
"USD",2021-07-16,"3.1386"
"USD",2021-07-17,"3.1221"
"USD",2021-07-18,"3.1221"
"USD",2021-07-19,"3.1221"
"USD",2021-07-20,"3.1076"
"USD",2021-07-21,"3.0962"
"USD",2021-07-22,"3.0950"
"USD",2021-07-23,"3.1191"
"USD",2021-07-24,"3.10"
"USD",2021-07-25,"3.10"
"USD",2021-07-26,"3.10"
"USD",2021-07-27,"3.0828"
"USD",2021-07-28,"3.0892"
"USD",2021-07-29,"3.1052"
"USD",2021-07-30,"3.1197"
"USD",2021-07-31,"3.1244"
"USD",2021-08-01,"3.1244"
"USD",2021-08-02,"3.1244"
"USD",2021-08-03,"3.1042"
"USD",2021-08-04,"3.1048"
"USD",2021-08-05,"3.1022"
"USD",2021-08-06,"3.0927"
"USD",2021-08-07,"3.0993"
"USD",2021-08-08,"3.0993"
"USD",2021-08-09,"3.0993"
"USD",2021-08-10,"3.1050"
"USD",2021-08-11,"3.1070"
"USD",2021-08-12,"3.1079"
"USD",2021-08-13,"3.1138"
"USD",2021-08-14,"3.1238"
"USD",2021-08-15,"3.1238"
"USD",2021-08-16,"3.1238"
"USD",2021-08-17,"3.1175"
"USD",2021-08-18,"3.1191"
"USD",2021-08-19,"3.1283"
"USD",2021-08-20,"3.1323"
"USD",2021-08-21,"3.1257"
"USD",2021-08-22,"3.1257"
"USD",2021-08-23,"3.1257"
"USD",2021-08-24,"3.1180"
"USD",2021-08-25,"3.1191"
"USD",2021-08-26,"3.1305"
"USD",2021-08-27,"3.1288"
"USD",2021-08-28,"3.1248"
"USD",2021-08-29,"3.1248"
"USD",2021-08-30,"3.1248"
"USD",2021-08-31,"3.1170"
"USD",2021-09-01,"3.1107"
"USD",2021-09-02,"3.1148"
"USD",2021-09-03,"3.1183"
"USD",2021-09-04,"3.1196"
"USD",2021-09-05,"3.1196"
"USD",2021-09-06,"3.1196"
"USD",2021-09-07,"3.1132"
"USD",2021-09-08,"3.1115"
"USD",2021-09-09,"3.1143"
"USD",2021-09-10,"3.1157"
"USD",2021-09-11,"3.1140"
"USD",2021-09-12,"3.1140"
"USD",2021-09-13,"3.1140"
"USD",2021-09-14,"3.1152"
"USD",2021-09-15,"3.1141"
"USD",2021-09-16,"3.1129"
"USD",2021-09-17,"3.1141"
"USD",2021-09-18,"3.1112"
"USD",2021-09-19,"3.1112"
"USD",2021-09-20,"3.1112"
"USD",2021-09-21,"3.1099"
"USD",2021-09-22,"3.1163"
"USD",2021-09-23,"3.1155"
"USD",2021-09-24,"3.1179"
"USD",2021-09-25,"3.1181"
"USD",2021-09-26,"3.1181"
